"","Age","Market.Value","New.International.Reputation","New.Weak.Foot","New.Skill.Moves","Position","New.Height..CM.","New.Weight.lbs.","New.LS","New.LW","New.LF","NEW.LAM","New.LM","New.LCM","New.LWB","New.LDM","New.LB","New.LCB","New.Crossing","New.Finishing","New.HeadingAccuracy","New.ShortPassing","New.Volleys","New.Dribbling","New.Curve","New.FKAccuracy","New.LongPassing","New.BallControl","New.Acceleration","New.SpringSpeed","New.Agility","New.Reactions","New.Balance","New.ShotPower","New.Jumping","New.Stamina","New.Strength","New.LongShots","New.Aggression","New.Interceptions","New.Positioning","New.Vision","New.Penalties","New.Composure","New.Markiing","New.StandingTackle","New.SlidingTackle","New.GKDiving","New.GKHandling","New.GKKicking","New.GKPositioning","New.GKReflexes"
"3453",30,2.772588722,1,3,3,"LS",183,163,73,66,68,64,63,54,45,43,43,44,41,74,73,59,75,71,56,35,31,72,74,69,59,54,64,79,79,60,83,68,62,15,72,41,74,66,30,17,15,12,6,6,11,12
"3454",26,2.833213344,1,3,3,"LM",180,172,72,74,73,72,72,65,53,50,50,45,70,70,70,69,49,73,72,69,55,69,81,81,85,66,70,68,81,69,65,70,78,31,75,68,63,73,21,17,12,9,7,8,14,13
"3455",23,2.197224577,1,4,3,"CM",180,163,67,68,69,70,69,70,68,68,67,66,65,60,60,73,58,70,68,68,71,72,64,64,64,64,70,70,70,70,68,65,64,62,65,68,60,63,62,64,64,15,7,8,7,7
"3456",30,3.044522438,1,3,3,"LCM",178,163,67,69,69,71,71,73,72,73,71,72,65,54,64,74,53,72,58,57,72,71,65,66,74,67,72,72,92,88,69,67,83,67,62,72,58,72,68,71,68,10,8,11,14,6
"3457",27,0.693147181,1,2,1,"GK",188,174,60,61,61,61,62,60,60,59,59,58,18,12,14,23,12,12,12,15,21,15,31,35,34,66,50,19,57,40,62,16,22,25,10,61,11,30,13,17,12,68,68,70,65,73
"3458",21,2.397895273,1,3,3,"RM",180,154,65,71,69,69,71,64,59,55,55,48,64,62,42,68,48,73,46,52,49,70,79,81,76,72,76,59,64,76,52,46,45,26,65,68,59,68,65,37,21,11,13,14,6,12
"3459",30,3.218875825,1,3,3,"LS",180,176,73,69,71,68,69,65,58,57,56,54,61,73,67,64,68,66,68,66,56,69,66,69,63,73,68,82,74,85,78,73,78,36,72,59,70,69,38,35,34,15,10,12,12,14
"3460",26,2.772588722,1,2,3,"LM",173,139,70,72,71,71,72,68,68,65,67,62,72,70,63,67,57,67,61,62,63,68,85,79,78,68,76,75,65,82,58,70,74,51,65,71,70,56,52,59,63,16,12,9,9,14
"3461",31,2.890371758,2,2,2,"CDM",183,161,68,67,68,68,68,71,70,73,70,73,67,62,72,73,53,59,69,53,68,74,60,53,53,72,72,70,90,75,77,67,70,72,67,63,70,78,73,70,65,13,13,8,10,13
"3462",29,2.772588722,1,3,4,"LM",175,146,66,73,70,70,73,67,62,56,59,49,80,59,61,68,54,77,66,71,67,73,87,86,91,61,88,68,84,72,34,64,54,50,55,65,61,66,33,39,29,7,11,7,11,9
"3463",26,3.663561646,1,3,3,"ST",180,170,75,68,72,69,66,63,50,51,49,49,37,80,78,62,69,63,61,62,49,70,67,68,68,76,65,78,82,69,73,73,51,28,74,62,72,69,37,25,19,10,6,9,13,11
"3464",32,4.17438727,2,2,1,"GK",196,209,60,61,61,61,62,60,60,59,59,58,13,11,13,39,13,16,19,12,33,21,37,40,54,74,30,22,62,34,71,16,35,21,13,55,12,65,14,16,18,82,73,72,78,80
"3465",30,3.828641396,2,4,3,"RW",168,161,76,77,77,76,77,72,63,61,60,54,69,72,51,69,77,78,76,76,70,73,86,84,81,76,83,86,77,87,81,77,74,44,79,74,73,72,30,40,33,15,11,15,14,9
"3466",29,3.610917913,1,3,2,"RDM",188,190,61,56,59,59,58,66,70,75,72,79,39,45,72,71,43,50,41,33,64,58,38,77,34,78,38,70,60,78,84,62,89,82,46,56,37,62,72,79,79,17,16,15,18,17
"3467",28,2.564949357,1,4,3,"RM",178,161,70,72,72,72,72,67,56,54,52,47,74,66,59,71,58,71,80,48,64,73,69,73,67,65,68,72,54,60,67,64,48,33,73,72,63,72,38,27,21,9,10,8,13,8
"3468",23,2.772588722,1,3,3,"RM",183,161,68,73,72,72,73,69,64,61,62,55,66,66,53,70,45,81,59,49,64,77,78,79,77,68,59,63,55,70,61,55,55,47,64,67,54,68,45,47,50,8,14,9,13,14
"3469",27,2.48490665,1,2,3,"LB",173,154,69,72,71,71,73,71,72,69,71,67,75,61,60,70,56,70,73,72,71,73,76,78,78,71,78,70,70,78,59,68,68,61,68,67,52,61,59,70,69,9,15,11,9,9
"3470",21,2.302585093,1,3,2,"CB",188,181,49,47,48,49,50,54,61,65,64,71,23,22,71,61,31,53,34,29,53,54,64,60,49,65,54,45,72,69,79,29,66,67,28,36,33,63,71,74,67,7,13,16,10,7
"3471",23,1.098612289,1,3,2,"CB",191,179,45,47,47,51,50,57,60,67,62,70,22,17,67,62,24,51,25,22,60,61,54,57,61,63,52,32,79,67,77,19,74,64,23,51,31,63,71,69,67,13,14,14,14,10
"3472",31,3.761200116,2,4,3,"RB",183,183,65,68,67,67,71,70,77,75,77,75,77,40,65,70,55,72,70,55,65,70,77,77,68,69,67,70,71,90,75,45,79,77,65,62,50,68,75,76,75,15,12,7,13,13
"3473",29,2.397895273,1,3,3,"LB",178,179,67,69,68,67,68,67,71,69,70,69,70,57,48,66,49,69,79,77,63,70,72,72,73,69,61,85,75,69,71,75,71,70,64,53,48,58,63,72,71,11,14,16,15,11
"3474",27,1.945910149,1,3,1,"GK",193,194,60,61,61,61,62,60,60,59,59,58,20,18,15,38,13,19,29,8,34,31,45,38,31,53,33,32,73,31,74,16,39,19,11,41,30,54,10,15,13,70,70,67,65,77
"3475",29,2.564949357,1,3,1,"GK",183,176,60,61,61,61,62,60,60,59,59,58,14,13,19,25,12,15,13,25,31,24,33,33,30,60,50,17,71,17,76,13,13,22,14,32,22,52,15,15,17,74,68,68,71,72
"3476",25,3.044522438,1,3,3,"RM",175,150,67,73,71,72,73,68,63,58,59,48,67,65,40,69,51,77,58,67,66,73,79,78,84,70,74,69,67,84,38,64,42,41,68,63,51,70,62,31,33,7,12,13,12,8
"3477",32,4.442651256,2,3,4,"LDM",178,161,75,78,78,80,78,81,76,78,74,74,70,69,59,81,57,78,65,61,80,81,69,71,75,80,79,74,59,75,73,73,80,77,78,81,62,81,68,76,64,9,13,6,16,9
"3478",32,3.465735903,1,3,2,"LB",175,170,66,68,67,67,70,70,75,74,75,74,76,48,65,74,56,62,67,59,69,74,79,79,71,69,76,68,81,77,76,61,81,74,60,55,49,75,62,76,75,16,15,14,8,14
"3479",24,3.526360525,2,3,1,"GK",180,185,60,61,61,61,62,60,60,59,59,58,20,14,16,52,20,25,13,18,41,30,53,40,43,68,47,25,57,36,76,20,37,15,12,48,23,57,9,14,16,76,72,75,73,78
"3480",33,5.65248918,3,4,3,"CDM",178,148,77,78,79,80,79,83,82,86,82,84,68,69,63,85,74,77,70,72,81,82,68,67,72,86,78,83,76,79,76,78,87,88,70,75,61,79,85,85,80,12,11,5,13,7
"3481",30,2.397895273,1,4,3,"LAM",180,157,68,71,70,70,70,64,53,49,50,42,71,61,61,67,72,77,45,55,56,71,71,72,83,66,81,71,54,62,61,67,45,34,61,71,66,62,10,24,23,10,12,7,10,7
"3482",28,1.945910149,1,2,1,"GK",191,183,60,61,61,61,62,60,60,59,59,58,12,12,14,14,13,15,24,13,14,25,52,56,54,74,32,12,74,27,43,15,23,23,15,46,21,52,12,16,14,68,67,66,67,68
"3483",24,1.386294361,1,3,2,"RCB",188,185,57,55,57,57,58,61,64,67,65,69,44,36,63,59,34,58,31,30,67,62,61,64,45,65,53,71,77,72,81,54,72,67,42,49,38,65,66,68,65,5,12,6,6,12
"3484",23,1.609437912,1,3,3,"LB",173,154,63,67,65,66,68,67,70,67,70,64,71,50,68,75,49,63,62,65,68,70,79,76,77,69,78,57,65,72,57,51,37,67,55,52,48,50,60,62,64,14,14,10,6,8
"3485",26,2.944438979,1,3,2,"CB",191,192,51,47,48,49,51,55,63,67,66,73,40,26,72,59,29,37,23,25,57,53,57,63,49,64,45,55,68,65,85,22,72,68,39,45,33,54,75,73,72,15,10,14,12,8
"3486",28,4.744932128,3,3,4,"RM",183,179,79,84,83,82,82,74,65,60,61,51,76,72,48,78,72,87,70,58,58,83,90,91,86,81,78,85,75,73,68,77,59,38,76,76,57,77,31,30,33,10,12,7,11,10
"3487",26,1.945910149,1,3,2,"CB",188,187,57,51,54,54,53,60,63,67,65,70,43,34,68,66,34,33,36,42,71,51,64,65,59,66,60,84,74,68,78,71,77,61,42,49,54,62,67,68,74,9,7,15,14,15
"3488",37,2.302585093,1,4,3,"LB",175,159,63,68,65,65,68,66,71,68,70,68,80,52,53,52,48,76,73,68,71,69,73,72,71,66,73,71,71,69,64,68,65,67,53,64,84,74,71,73,71,8,14,6,15,8
"3489",21,2.944438979,1,3,3,"RW",173,154,69,74,73,73,73,67,59,54,56,46,68,68,47,70,59,73,72,77,59,73,82,76,78,68,84,73,45,67,47,76,31,25,71,72,61,60,47,41,36,7,13,9,15,7
"3490",39,2.48490665,1,4,1,"GK",178,183,60,61,61,61,62,60,60,59,59,58,24,17,13,39,12,16,20,24,39,37,45,46,52,66,55,25,64,31,60,15,31,11,17,56,35,51,20,12,13,71,69,69,70,73
"3491",33,3.761200116,2,3,4,"RW",178,165,74,77,76,76,76,73,67,65,64,59,75,73,59,80,61,74,86,79,69,77,76,77,78,74,73,73,64,78,68,74,71,42,71,72,81,72,50,52,47,8,8,8,11,12
"3492",29,3.465735903,1,2,3,"RDM",185,181,68,67,68,68,68,71,72,74,72,74,52,61,62,74,54,63,47,46,72,70,73,69,62,72,72,72,64,78,80,63,76,69,63,58,62,68,74,78,72,9,11,8,12,8
"3493",27,1.791759469,1,4,3,"RM",175,157,66,71,70,70,70,63,51,50,47,41,61,66,37,66,55,77,51,49,57,73,76,73,81,63,76,64,34,59,59,57,70,29,66,66,64,67,33,17,14,10,13,15,14,10
"3494",30,2.48490665,1,3,2,"RCB",188,168,55,54,53,56,56,61,64,67,66,70,52,36,76,66,41,39,31,42,65,61,64,62,66,62,60,50,85,71,79,47,64,68,40,55,61,60,69,66,63,7,7,7,12,7
"3495",19,1.609437912,1,2,3,"LB",170,161,68,71,70,69,71,67,70,66,69,66,74,57,52,69,48,74,79,58,53,73,79,79,77,62,79,80,63,64,68,66,66,62,67,61,42,61,59,71,68,14,8,5,6,9
"3496",20,2.48490665,1,3,3,"ST",188,176,71,69,71,70,69,63,50,48,47,41,54,71,64,70,65,73,54,42,58,75,67,70,69,63,67,73,67,65,72,57,34,22,67,63,71,64,20,15,22,9,15,14,9,10
"3497",30,5.043425117,3,3,4,"RM",170,139,77,83,83,85,83,80,64,63,59,49,83,78,56,85,71,82,84,86,79,88,69,62,84,85,89,75,70,71,37,72,50,39,83,85,81,87,42,31,21,9,10,14,5,8
"3498",27,2.302585093,1,4,3,"ST",175,157,71,67,69,65,64,56,48,43,46,42,42,71,74,57,63,64,60,35,30,67,77,77,79,67,83,70,91,79,64,66,53,20,73,53,64,70,15,21,14,13,10,10,7,12
"3499",28,3.761200116,2,3,3,"LB",175,146,67,72,70,71,73,73,77,75,77,75,79,53,64,75,48,76,76,70,69,74,74,72,74,73,85,71,90,74,62,62,73,75,60,68,59,71,72,78,79,14,7,9,9,12
"3500",28,2.397895273,1,3,3,"ST",193,192,71,65,69,66,64,61,48,51,47,50,42,72,70,64,68,68,43,50,50,72,55,68,58,65,34,72,56,52,84,54,70,25,70,60,56,68,35,34,20,11,8,9,15,12
"3501",28,3.465735903,1,3,3,"RS",188,194,75,68,71,69,67,66,55,57,53,54,51,77,80,69,66,65,60,48,57,72,49,64,54,68,51,78,75,77,85,69,60,46,79,63,64,76,39,25,27,11,9,13,8,13
"3502",27,1.098612289,1,3,3,"LB",170,150,61,66,63,63,67,63,70,67,70,67,68,42,60,66,44,72,57,59,56,70,80,81,77,65,84,57,70,73,64,41,73,68,57,47,35,62,58,67,68,13,9,15,8,9
"3503",21,2.63905733,1,4,3,"CAM",191,152,69,71,71,72,71,67,58,57,56,52,52,68,67,70,58,73,58,47,59,73,78,72,67,71,64,44,70,76,73,58,42,30,69,72,48,73,47,38,36,10,12,10,13,11
"3504",27,4.17438727,1,2,4,"CM",175,163,70,76,75,77,77,78,77,77,75,71,75,59,33,77,71,77,73,75,79,77,79,75,77,78,87,80,77,82,69,76,80,74,72,77,55,75,67,74,70,8,11,14,16,12
"3505",20,3.63758616,1,3,3,"LB",173,152,72,75,74,74,76,73,75,73,75,73,76,64,68,74,48,73,50,61,70,72,87,83,77,71,78,71,76,79,68,68,77,66,71,71,53,72,75,70,72,8,8,11,10,9
"3506",24,4.317488114,2,3,4,"CAM",193,192,78,76,78,77,75,73,60,60,57,54,65,80,71,77,70,75,83,78,69,78,65,68,67,78,52,84,50,69,79,81,58,33,78,73,64,65,36,40,38,10,6,9,16,6
"3507",22,4.317488114,1,4,4,"CAM",178,154,72,76,76,78,76,78,70,72,67,64,65,64,54,80,64,79,76,55,78,81,68,69,76,74,75,78,54,71,60,72,68,70,74,80,62,82,61,57,50,13,7,11,5,11
"3508",28,2.197224577,1,3,3,"ST",188,198,69,65,67,62,63,56,52,49,50,48,39,69,56,52,49,65,59,41,41,66,81,84,57,67,61,73,63,70,87,62,48,38,67,46,42,64,27,28,29,11,15,9,15,14
"3509",28,3.218875825,1,4,3,"CAM",180,174,71,74,74,74,74,67,54,50,50,40,72,72,38,69,74,74,70,72,68,70,81,76,73,73,76,76,81,64,68,74,23,21,71,74,79,70,31,22,19,15,7,16,13,16
"3510",27,4.007333185,2,3,3,"ST",191,183,78,76,77,75,75,71,59,58,57,53,68,79,74,72,74,74,69,62,63,77,75,73,65,75,57,80,68,81,84,75,60,31,75,74,68,82,39,36,24,6,8,14,9,7
"3511",31,2.564949357,1,3,3,"ST",180,161,72,72,72,71,71,64,57,53,55,49,59,71,63,66,67,65,64,45,44,66,86,85,82,75,71,71,63,76,59,66,67,34,76,70,65,71,34,36,23,8,9,13,6,7
"3512",34,3.80666249,3,4,4,"CAM",178,150,71,77,76,78,77,74,62,63,58,53,77,67,47,77,68,80,82,74,75,82,64,63,76,71,74,71,70,60,54,70,73,43,74,77,67,82,48,35,32,7,11,6,11,5
"3513",25,1.791759469,1,3,2,"RCB",191,176,54,55,55,56,57,59,65,67,67,69,35,39,68,64,28,58,31,33,63,63,71,73,61,64,53,43,63,64,74,34,58,73,32,43,41,67,62,71,72,7,10,7,11,15
"3514",26,3.33220451,1,4,3,"RW",178,165,74,76,75,74,75,69,61,57,58,50,70,67,64,71,76,76,83,68,64,73,88,87,85,74,76,80,64,77,60,72,62,40,74,63,67,67,24,35,33,12,12,13,15,13
"3515",31,4.442651256,3,3,1,"GK",193,192,60,61,61,61,62,60,60,59,59,58,11,14,12,39,17,12,12,13,48,40,47,44,52,78,44,14,63,35,75,11,33,21,11,55,16,62,14,11,15,78,76,81,77,82
"3516",25,3.891820298,2,3,3,"ST",180,172,78,74,76,74,74,70,65,64,63,62,62,75,76,67,74,70,58,55,53,74,76,73,76,83,69,77,78,86,74,72,86,51,84,67,74,85,46,52,38,8,6,11,15,6
"3517",27,2.397895273,1,3,3,"ST",178,141,70,65,68,64,61,55,44,42,43,40,33,75,69,55,65,62,66,41,32,65,75,67,74,69,72,74,62,57,63,68,41,18,68,59,67,64,20,19,18,6,13,6,9,14
"3518",27,2.708050201,1,4,2,"LCM",188,179,63,60,62,62,62,66,67,72,69,75,44,42,78,64,45,59,58,37,65,66,54,69,61,68,56,69,92,81,90,56,85,74,58,59,40,72,66,70,70,9,6,15,9,10
"3519",24,2.197224577,1,2,3,"ST",183,181,71,66,69,67,64,60,48,50,46,48,33,68,66,62,69,68,54,49,52,68,75,74,70,67,67,77,59,50,77,66,77,36,68,58,61,66,32,19,18,11,8,10,13,7
"3520",26,5.164785974,2,4,5,"RM",175,159,81,85,84,83,84,77,65,60,61,51,79,86,60,78,69,84,75,76,73,82,90,91,87,82,79,82,82,83,61,83,60,33,79,81,74,78,36,30,32,10,13,6,7,13
"3521",21,2.833213344,1,3,2,"LB",175,154,63,68,65,65,69,65,72,69,72,71,66,45,59,66,34,71,58,22,55,69,78,84,77,74,75,52,86,78,65,45,75,66,63,53,34,54,71,73,68,6,12,7,10,5
"3522",32,2.48490665,1,2,3,"ST",185,176,70,65,67,64,65,58,47,45,44,43,49,71,72,56,58,67,51,44,52,60,66,74,57,64,51,68,62,72,81,62,48,15,77,58,72,73,34,16,13,6,10,16,14,14
"3523",27,3.218875825,1,3,2,"CB",198,174,49,44,46,46,46,52,62,66,65,74,35,22,79,58,30,35,36,59,41,53,49,53,34,66,30,58,75,66,80,50,80,75,25,40,68,64,72,74,68,11,12,12,15,15
"3524",24,1.945910149,1,2,2,"RDM",191,194,61,56,58,58,57,63,64,69,65,73,44,48,77,64,32,60,41,46,60,65,55,43,57,52,42,79,68,76,90,78,72,74,38,52,52,52,70,72,68,14,10,8,12,7
"3525",26,2.197224577,1,4,4,"RM",178,159,69,72,71,72,71,68,60,58,57,51,69,67,45,72,69,74,78,76,68,73,75,73,73,64,72,82,68,56,54,79,54,48,62,68,73,69,38,41,38,11,11,11,9,7
"3526",31,3.218875825,1,3,3,"LM",178,154,71,74,73,73,73,68,62,60,60,56,67,69,57,68,61,76,71,62,66,73,79,79,79,73,79,72,77,67,61,71,69,37,71,67,63,65,56,40,42,10,16,7,11,13
"3527",30,2.397895273,1,3,2,"RCB",183,168,47,43,45,47,47,55,60,67,63,71,25,23,70,61,32,29,38,37,59,52,50,50,52,70,64,40,73,75,79,33,75,66,34,42,30,57,69,72,70,9,10,7,7,4
"3528",24,2.772588722,1,3,3,"ST",193,212,72,64,68,63,63,58,47,48,45,45,38,71,70,57,68,67,49,58,38,69,54,74,51,71,33,79,34,69,87,61,71,37,73,48,71,67,17,18,11,7,7,6,5,11
"3529",27,2.63905733,1,4,3,"LS",183,176,71,68,70,67,68,63,57,55,55,54,52,71,69,59,67,69,51,31,54,66,76,70,67,70,60,68,68,83,71,65,65,29,76,57,59,65,51,39,35,10,8,12,10,13
"3530",22,2.944438979,1,3,4,"RM",168,132,69,75,73,75,73,66,49,47,45,36,75,74,54,74,59,77,76,70,70,76,72,65,88,66,91,65,74,38,32,70,36,15,68,73,62,68,23,22,11,11,14,6,15,7
"3531",26,2.708050201,1,3,3,"RDM",183,165,65,68,67,69,70,73,74,75,74,73,67,47,59,73,58,66,65,65,72,74,68,66,76,71,77,68,75,82,69,72,74,79,62,66,61,73,68,77,70,8,5,15,5,15
"3532",24,4.17438727,1,4,3,"LB",175,154,72,75,73,74,75,74,77,75,77,75,79,60,64,74,59,73,74,49,66,76,78,80,75,76,76,76,82,78,70,68,72,73,69,70,65,67,72,75,77,11,10,11,14,12
"3533",30,4.17438727,2,3,3,"LS",188,201,78,75,76,75,74,72,64,64,62,62,68,76,76,72,73,72,57,56,70,76,66,72,67,76,64,84,70,74,91,74,78,47,80,73,78,71,48,36,50,8,15,6,15,15
"3534",23,2.995732274,1,2,2,"RB",183,168,63,66,65,66,68,69,73,73,73,74,67,40,66,69,50,70,48,47,68,72,69,75,65,75,65,68,68,74,76,59,81,74,50,58,44,73,71,75,68,11,7,14,11,15
"3535",33,3.583518938,2,3,4,"RM",173,146,72,75,75,76,75,73,65,62,62,54,75,73,56,72,64,74,81,77,69,79,72,70,79,68,82,74,67,74,55,73,54,58,71,81,70,78,40,38,45,13,16,9,9,7
"3536",22,2.079441542,1,3,3,"CAM",175,154,64,70,69,70,70,65,55,52,51,43,62,61,41,70,46,71,53,39,64,73,78,80,72,62,71,65,60,73,62,53,45,29,60,71,45,70,33,26,21,6,10,6,12,7
"3537",31,2.397895273,1,1,1,"GK",183,170,60,61,61,61,62,60,60,59,59,58,11,11,12,13,14,11,13,13,12,15,35,35,38,62,43,12,63,31,41,14,17,24,10,53,19,32,20,14,11,74,62,74,67,76
"3538",28,2.564949357,1,3,3,"RB",168,150,65,69,66,66,69,65,72,68,72,69,72,52,60,70,58,72,60,52,65,71,83,82,81,60,83,65,74,69,57,57,70,66,63,41,60,55,69,70,74,16,11,7,8,9
"3539",31,3.761200116,2,3,3,"LB",183,174,69,71,70,70,72,71,76,75,76,76,76,51,70,72,53,73,71,41,68,73,70,74,70,70,65,76,75,72,74,57,70,76,70,64,51,76,78,78,78,6,11,11,14,5
"3540",32,3.091042453,1,3,2,"CB",185,176,52,51,52,55,53,59,62,68,64,73,38,38,74,65,35,52,42,24,61,58,50,43,52,65,56,36,83,51,79,35,65,68,36,55,46,72,72,79,75,11,8,8,8,15
"3541",25,1.945910149,1,2,2,"LCB",196,201,53,47,49,47,48,52,60,63,63,70,47,38,68,46,18,35,27,57,50,44,50,54,33,64,33,69,52,72,91,59,74,69,44,43,33,54,70,70,67,15,12,11,8,10
"3542",30,4.007333185,1,3,4,"RS",170,148,74,79,78,78,78,71,61,59,58,50,63,72,55,71,71,81,65,45,66,78,92,93,91,77,91,77,80,71,40,68,73,42,75,74,64,77,42,33,24,12,6,14,12,9
"3543",30,4.317488114,1,3,3,"LB",170,137,69,72,71,71,74,72,79,77,79,77,80,53,68,79,38,69,67,59,65,78,79,81,76,69,78,75,73,78,63,62,85,80,66,57,56,69,76,78,79,10,11,16,10,14
"3544",25,5.416100402,3,2,3,"LB",180,157,79,82,81,82,84,84,86,84,85,81,89,65,74,83,67,82,87,79,86,82,84,85,73,83,70,80,81,92,68,75,78,80,76,74,68,80,80,81,79,13,8,12,11,14
"3545",30,2.564949357,1,2,3,"LM",175,154,70,72,71,70,72,65,62,56,60,51,68,65,65,65,59,69,56,29,58,68,91,90,86,68,76,73,69,77,59,63,31,50,67,65,58,66,48,32,35,9,15,12,7,10
"3546",21,2.564949357,1,3,2,"CDM",178,150,63,68,67,69,70,72,71,72,70,68,70,48,55,76,50,71,65,51,73,72,66,63,70,68,73,65,76,72,65,62,64,72,57,70,64,75,67,70,62,14,12,15,11,5
"3547",25,1.791759469,1,3,2,"RCB",188,181,56,53,53,54,56,59,66,67,67,70,50,40,64,64,45,37,63,65,63,57,71,73,66,59,50,66,73,81,82,59,67,72,36,45,64,63,67,68,65,8,11,13,12,14
"3548",39,2.890371758,3,3,1,"GK",191,194,60,61,61,61,62,60,60,59,59,58,16,13,12,33,12,13,14,14,32,29,49,39,38,68,50,26,69,26,74,15,34,17,13,57,33,54,18,12,14,72,73,72,72,70
"3549",23,3.17805383,1,4,3,"ST",175,148,73,76,76,75,75,69,62,59,59,52,64,75,55,68,66,79,67,53,64,76,88,83,86,75,78,71,75,72,56,70,61,49,72,65,59,62,35,39,34,9,12,8,15,14
"3550",28,3.17805383,1,3,3,"RB",170,159,64,70,69,69,72,70,74,70,73,68,68,43,52,68,27,73,37,25,63,69,85,81,76,75,68,66,77,86,66,55,62,70,67,68,37,70,57,72,72,7,7,10,10,10
"3551",27,3.465735903,1,3,3,"ST",188,170,76,71,74,71,67,63,49,50,46,48,43,80,74,72,74,78,73,43,41,79,61,61,60,69,68,76,63,47,75,77,67,28,70,57,71,56,32,19,18,11,14,11,11,11
"3552",37,2.63905733,1,4,3,"RDM",180,165,66,68,69,71,67,71,66,72,66,72,63,60,64,71,64,70,64,65,68,77,64,32,73,70,67,68,55,32,66,66,85,75,65,76,68,75,72,71,68,13,16,6,10,14
"3553",31,2.48490665,2,3,3,"RB",183,159,64,68,66,67,69,68,71,69,70,68,71,53,58,69,54,69,70,66,65,67,77,75,74,61,71,68,64,82,63,60,71,63,62,63,66,66,72,68,65,8,13,9,12,6
"3554",18,2.890371758,1,3,3,"ST",183,174,72,69,71,67,67,59,50,47,47,44,42,75,65,59,64,73,62,43,38,74,75,79,75,68,69,71,68,69,73,58,45,21,72,51,65,68,27,28,16,13,8,10,7,9
"3555",24,2.48490665,1,2,1,"GK",188,172,60,61,61,61,62,60,60,59,59,58,11,10,10,24,18,15,12,12,22,15,45,42,30,68,56,25,56,33,64,14,20,29,12,58,12,26,14,12,14,73,62,67,66,75
"3556",26,2.708050201,1,3,2,"CB",188,179,48,46,46,47,49,52,61,64,64,72,44,30,71,57,32,40,33,35,56,43,55,63,48,61,52,40,82,52,78,36,80,71,33,45,40,71,74,72,70,9,9,11,12,8
"3557",22,2.564949357,1,2,3,"RDM",180,154,63,65,65,67,68,69,70,71,69,69,51,49,59,71,40,72,45,59,68,73,65,72,77,70,67,59,62,83,67,37,71,67,60,57,57,68,65,71,67,6,6,10,13,5
"3558",24,3.465735903,2,3,3,"RCM",183,179,73,75,75,76,76,76,76,76,75,74,72,71,59,79,57,74,65,55,74,77,68,76,68,75,66,75,64,75,75,64,72,73,71,75,50,67,73,73,74,13,13,7,11,6
"3559",20,3.295836866,1,3,3,"ST",191,176,75,70,72,69,68,61,51,48,49,46,47,76,75,64,54,68,50,42,41,73,71,81,65,73,56,75,69,65,79,64,41,22,74,60,72,70,35,22,15,12,7,8,13,13
"3560",25,2.772588722,1,3,3,"RB",168,154,58,63,60,62,65,64,73,70,72,72,70,48,53,63,30,64,59,38,60,68,78,76,63,57,87,50,92,85,79,55,71,74,43,57,43,60,68,75,73,6,8,7,15,8
"3561",27,2.772588722,1,3,3,"ST",175,174,73,68,70,66,66,58,51,48,48,47,52,73,69,58,69,67,74,62,31,69,72,74,76,70,73,80,81,82,69,65,83,14,76,50,69,69,27,34,14,11,12,13,9,11
"3562",31,2.48490665,2,3,2,"CM",175,179,68,66,67,68,67,71,69,72,69,70,74,59,60,67,73,61,74,75,72,72,52,50,62,72,71,87,73,76,74,77,85,66,65,68,81,76,68,70,66,12,9,9,16,14
"3563",35,2.397895273,1,4,3,"RM",173,143,66,71,70,69,71,64,57,52,53,44,68,62,46,67,65,75,59,54,65,70,82,79,77,65,80,71,73,72,44,66,58,27,65,59,65,70,36,30,28,9,7,13,15,8
"3564",32,4.17438727,1,3,2,"LCM",183,163,68,67,68,69,69,74,75,79,75,79,65,60,70,77,42,62,52,54,74,75,46,61,66,77,67,74,79,81,78,56,90,79,61,66,71,74,75,81,75,8,14,9,7,11
"3565",25,3.63758616,1,2,1,"GK",191,170,60,61,61,61,62,60,60,59,59,58,14,9,12,25,7,13,16,7,30,12,48,45,34,74,40,21,63,32,67,13,17,12,14,48,17,31,15,11,13,74,71,66,74,77
"3566",28,3.80666249,2,5,3,"LB",183,154,69,71,71,71,72,72,77,76,77,76,69,55,68,76,59,74,69,35,66,75,73,73,77,76,76,69,68,75,64,56,74,77,64,63,45,76,77,79,78,6,7,7,12,7
"3567",28,2.302585093,1,3,3,"LWB",175,163,60,65,63,63,67,65,71,68,71,68,69,51,38,60,25,66,61,46,63,67,81,79,70,68,72,70,75,80,78,59,66,68,45,57,34,70,65,70,71,12,9,11,15,6
"3568",26,3.526360525,1,4,3,"RWB",183,196,70,72,72,72,74,73,75,74,74,72,71,57,62,74,46,74,62,45,69,75,74,78,69,68,68,72,82,89,73,62,73,69,71,66,48,67,69,71,72,15,8,12,11,9
"3569",25,1.609437912,1,3,2,"CB",183,154,56,56,54,55,58,58,67,67,68,70,59,44,69,65,23,49,53,41,58,58,70,65,67,61,70,51,81,78,72,37,70,69,43,39,55,58,72,66,68,7,12,10,8,16
"3570",25,2.079441542,1,3,3,"RM",178,150,63,70,69,71,70,66,58,55,55,46,72,59,37,71,36,72,54,67,65,73,72,67,68,69,72,72,51,57,45,75,49,27,54,74,56,59,42,36,45,9,9,10,10,7
"3571",30,2.397895273,1,4,3,"LB",175,165,68,68,68,67,69,68,71,70,71,70,64,63,59,70,59,65,69,54,60,68,68,73,66,68,71,72,73,79,71,57,73,69,67,62,52,70,66,71,71,15,6,14,9,12
